,Unnamed: 0,Unnamed: 0.1,cell_x,cell_y,death_time
60,60,60,883.0136298421806,639.8687230989956,150
61,61,61,853.1714490674318,624.9476327116213,150
62,62,62,930.761119081779,750.2847919655666,150
63,63,63,827.8055954088952,539.8974175035867,165
64,64,64,823.3292682926829,589.1370157819224,165
65,65,65,780.0581061692968,601.073888091822,165
66,66,66,726.3421807747487,662.2503586800573,165
67,67,67,948.6664275466284,686.1241032998563,165
68,68,68,874.060975609756,708.5057388809181,165
69,69,69,944.190100430416,815.9375896700142,165
70,70,70,900.91893830703,799.5243902439023,165
71,71,71,872.5688665710187,804.0007173601148,165
72,72,72,878.5373027259683,769.6822094691532,165
73,73,73,894.9505021520803,853.2403156384503,165
74,74,74,909.8715925394548,887.5588235294116,165
75,75,75,885.9978479196558,917.4010043041608,165
76,76,76,533.8601147776184,1024.8328550932565,165
77,77,77,435.3809182209469,974.1011477761832,165
78,78,78,766.62912482066,521.9921090387373,180
79,79,79,777.073888091822,656.2819225251075,180
80,80,80,747.2317073170731,641.360832137733,180
81,81,81,778.5659971305596,701.0451936872307,180
82,82,82,674.1183644189382,659.2661406025824,180
83,83,83,1026.2560975609756,754.7611190817788,180
84,84,84,1030.732424677188,802.5086083213772,180
85,85,85,1011.3350071736012,827.8744619799138,180
86,86,86,981.4928263988522,939.7826398852224,180
87,87,87,965.0796269727404,978.5774748923958,180
88,88,88,850.1872309899568,875.6219512195122,180
89,89,89,590.5602582496413,920.3852223816356,180
90,90,90,603.9892395982782,971.1169296987084,180
91,91,91,475.6678622668579,939.7826398852224,180
92,92,92,460.7467718794834,1020.3565279770444,180
93,93,93,383.1571018651363,990.5143472022952,180
94,94,94,345.8543758967002,996.4827833572452,180
95,95,95,223.5014347202296,23.627690100430414,195
96,96,96,201.11979913916787,1017.3723098995696,195
97,97,97,236.93041606886655,1029.3091822094686,195
98,98,98,338.3938307030129,1029.3091822094686,195
99,99,99,417.4756097560975,957.6879483500716,195
100,100,100,524.9074605451937,977.0853658536583,195
101,101,101,521.9232424677189,938.2905308464848,195
