,cell_x,cell_y,death_time
0,1195.0,1679.0000000000002,0
1,136.00000000000023,689.0000000000005,1
2,112.00000000000023,794.0000000000005,1
3,58.000000000000256,1019.0000000000002,1
4,337.0000000000002,1025.0000000000002,1
5,1336.0,1223.0000000000002,1
6,1336.0,1160.0000000000002,1
7,1216.0,551.0000000000005,1
8,1714.0,587.0000000000005,1
9,250.00000000000023,449.00000000000045,2
10,382.0000000000002,515.0000000000005,2
11,451.00000000000017,914.0000000000005,2
12,223.00000000000023,830.0000000000005,2
13,139.00000000000023,851.0000000000005,2
14,175.00000000000023,953.0000000000005,2
15,286.0000000000002,1643.0000000000002,2
16,583.0000000000002,812.0000000000005,2
17,1093.0,1586.0000000000002,2
18,1447.0,1274.0000000000002,2
19,1147.0,554.0000000000005,2
20,1378.0,578.0000000000005,2
21,2143.0,1619.0000000000002,2
22,403.0000000000001,569.0000000000005,3
23,205.00000000000023,707.0000000000005,3
24,148.00000000000023,1001.0000000000002,3
25,193.00000000000023,1031.0000000000002,3
26,271.0000000000002,1037.0000000000002,3
27,553.0000000000002,914.0000000000005,3
28,496.00000000000017,902.0000000000006,3
29,598.0000000000002,605.0000000000005,3
30,694.0000000000002,668.0000000000005,3
31,868.0,764.0000000000005,3
32,958.0,1181.0000000000002,3
33,1012.0,1244.0000000000002,3
34,1141.0,1670.0000000000002,3
35,1297.0,1859.0,3
36,1450.0,620.0000000000005,3
37,1588.0,449.00000000000045,3
38,1666.0,425.00000000000045,3
39,1720.0,410.00000000000045,3
40,1762.0,809.0000000000005,3
41,1798.0,890.0000000000005,3
42,1837.0,1091.0000000000002,3
43,2046.9999999999998,512.0000000000005,3
44,2062.0,563.0000000000005,3
45,2512.0,1073.0000000000002,3
46,2467.0,1031.0000000000002,3
47,394.00000000000017,98.00000000000045,4
48,454.00000000000017,509.00000000000045,4
49,280.0000000000002,485.00000000000045,4
50,307.0000000000002,764.0000000000005,4
51,283.0000000000002,929.0000000000005,4
52,232.00000000000023,959.0000000000002,4
53,274.0000000000002,1685.0000000000002,4
54,259.0000000000002,1907.0000000000002,4
55,973.0,788.0000000000005,4
56,1129.0,875.0000000000005,4
57,1186.0,905.0000000000005,4
58,1216.0,752.0000000000005,4
59,1051.0,587.0000000000005,4
60,1504.0,881.0000000000005,4
61,1156.0,1091.0000000000002,4
62,1078.0,1103.0000000000002,4
63,1075.0,1160.0000000000002,4
64,1531.0,1709.0000000000002,4
65,1624.0,1340.0000000000002,4
66,1549.0,1337.0000000000002,4
67,1546.0,1190.0000000000002,4
68,2001.9999999999998,554.0000000000005,4
69,37.000000000000256,503.00000000000045,5
70,433.0000000000001,413.00000000000045,5
71,472.0000000000002,452.00000000000045,5
72,259.0000000000002,734.0000000000005,5
73,241.00000000000023,905.0000000000005,5
74,232.00000000000023,1058.0000000000002,5
75,298.0000000000002,977.0000000000002,5
76,475.00000000000017,836.0000000000005,5
77,535.0000000000002,824.0000000000005,5
78,343.0000000000001,1646.0000000000002,5
79,934.0,1139.0000000000002,5
80,1204.0,1619.0000000000002,5
81,1537.0,533.0000000000005,5
82,1639.0,527.0000000000005,5
83,2464.0,1031.0000000000002,5
84,310.0000000000002,1814.0000000000002,6
85,439.00000000000017,743.0000000000005,6
86,802.0000000000002,689.0000000000005,6
87,1204.0,701.0000000000005,6
88,1249.0,941.0000000000005,6
89,1195.0,1292.0000000000002,6
90,1084.0,1337.0000000000002,6
91,1321.0,1640.0000000000002,6
92,1881.9999999999998,872.0000000000005,6
93,1822.0,845.0000000000005,6
94,1777.0,503.00000000000045,6
95,457.0000000000002,122.00000000000045,7
96,421.00000000000017,161.00000000000045,7
97,1156.0,1475.0000000000002,7
98,1099.0,1442.0000000000002,7
99,1009.0,1316.0000000000002,7
100,1399.0,773.0000000000005,7
101,1441.0,803.0000000000005,7
102,1420.0,938.0000000000005,7
103,1510.0,1124.0000000000002,7
104,1471.0,1118.0000000000005,7
105,394.00000000000017,938.0000000000005,8
106,424.00000000000017,1847.0000000000002,8
107,475.00000000000017,1826.0000000000002,8
108,1108.0,1400.0000000000002,8
109,1417.0,1163.0000000000002,8
110,1450.0,995.0000000000002,8
111,1714.0,347.00000000000045,8
112,1423.0,554.0000000000005,8
113,1069.0,1391.0000000000002,9
114,1141.0,1397.0000000000002,9
115,1396.0,647.0000000000005,9
116,1369.0,881.0000000000005,9
117,34.000000000000256,803.0000000000005,10
118,79.00000000000023,851.0000000000005,10
119,577.0000000000002,545.0000000000005,10
120,958.0,1406.0000000000002,10
121,1270.0,1766.0000000000002,10
122,1432.0,1058.0000000000002,10
123,1489.0,1055.0000000000002,10
124,1123.0,746.0000000000005,10
125,1120.0,620.0000000000005,10
126,523.0000000000002,602.0000000000005,11
127,502.0000000000002,737.0000000000005,11
128,1363.0,974.0000000000002,11
129,985.0,1475.0000000000002,11
130,1312.0,614.0000000000005,11
131,685.0000000000002,446.00000000000045,12
132,817.0000000000002,575.0000000000005,12
133,1249.0,845.0000000000005,12
134,1696.0,284.00000000000045,12
135,1129.0,1343.0000000000002,16
136,1096.0,680.0000000000005,16
137,1327.0,404.0000000000004,16
138,1237.0,1193.0000000000002,17
139,1201.0,1568.0000000000002,18
