,cell_x,cell_y,death_time
0,897.9347202295553,689.1083213773313,0
1,939.7137733142038,717.4583931133428,1
2,990.445480631277,662.2503586800573,1
3,906.8873744619799,286.23888091822096,2
4,969.5559540889525,386.2101865136299,2
5,941.2058823529412,632.4081779053083,2
6,881.5215208034433,601.073888091822,2
7,838.2503586800574,615.9949784791964,2
8,847.203012912482,808.477044476327,2
9,1084.4483500717358,906.9562410329984,2
10,1156.0695839311334,195.22022955523676,3
11,994.9218077474891,717.4583931133428,3
12,968.0638450502151,756.2532281205164,3
13,920.316355810617,762.2216642754662,3
14,939.7137733142038,812.9533715925393,3
15,1157.5616929698708,193.7281205164993,3
16,1115.7826398852224,229.53873744619796,4
17,900.9189383070301,530.9447632711621,5
18,824.8213773314203,857.7166427546626,5
19,842.7266857962696,881.5903873744618,5
20,911.3637015781921,1000.9591104734575,5
21,1172.4827833572454,74.3593974175036,6
22,1132.195839311334,304.1441893830703,6
23,1078.4799139167862,235.50717360114777,6
24,590.5602582496413,598.0896700143471,6
25,532.3680057388809,635.3923959827832,6
26,551.7654232424677,699.5530846484934,6
27,539.8285509325682,380.24175035868006,6
28,956.1269727403155,992.0064562410328,7
29,963.5875179340028,1029.3091822094689,7
30,1138.164275466284,150.45695839311338,7
31,651.7367288378766,559.2948350071736,7
32,562.2101865136299,511.5473457675753,7
33,990.445480631277,95.24892395982783,8
34,838.2503586800574,712.9820659971305,8
35,423.4440459110474,675.6793400286942,8
36,536.8443328550933,474.2446197991392,8
37,477.1599713055954,465.29196556671445,8
38,1159.0538020086083,277.28622668579624,8
39,1100.8615494978478,983.0538020086082,9
40,871.0767575322811,108.67790530846491,9
41,748.7238163558105,536.9131994261119,9
42,727.8342898134863,906.9562410329984,9
43,471.19153515064556,763.7137733142036,9
44,505.5100430416069,690.6004304160688,9
45,599.512912482066,447.386657101865,9
46,547.2890961262553,269.82568149210897,9
47,165.30918220946916,705.5215208034432,9
48,1184.4196556671448,968.1327116212336,10
49,1012.8271162123385,951.7195121951218,10
50,824.8213773314203,926.3536585365852,10
51,815.8687230989957,128.0753228120517,10
52,693.5157819225251,836.8271162123384,10
53,754.6922525107603,826.3823529411764,10
54,454.7783357245337,419.0365853658536,10
55,502.52582496413197,430.97345767575325,10
56,451.7941176470587,226.55451936872305,10
57,515.954806312769,226.55451936872305,10
58,584.5918220946916,186.26757532281204,10
59,535.3522238163558,157.91750358680065,10
60,575.6391678622668,119.12266857962697,10
61,381.6649928263988,360.84433285509317,10
62,333.9175035868006,389.19440459110467,10
63,302.58321377331424,439.92611190817786,10
64,338.3938307030129,490.65781922525105,10
65,401.06241032998565,562.2790530846484,10
66,272.7410329985653,950.2274031563843,10
67,7.14562410329991,580.1843615494978,10
68,1235.151362984218,944.2589670014345,11
69,888.9820659971305,933.8142037302724,11
70,659.1972740315638,903.9720229555235,11
71,624.8787661406026,114.64634146341473,11
72,498.0494978479196,104.20157819225255,11
73,498.0494978479196,181.79124820659968,11
74,427.92037302725964,517.515781922525,11
75,451.7941176470587,562.2790530846484,11
76,371.22022955523676,617.4870875179339,11
77,357.79124820659973,160.90172166427544,11
78,1212.7697274031564,915.9088952654231,12
79,829.2977044476327,1017.3723098995695,12
80,935.2374461979913,857.7166427546626,12
81,927.7769010043042,472.7525107604017,12
82,862.1241032998565,465.29196556671445,12
83,812.8845050215208,521.9921090387373,12
84,702.4684361549498,692.0925394548062,12
85,598.0208034433285,750.2847919655666,12
86,421.95193687230994,460.8156384505021,12
87,383.1571018651363,487.67360114777614,12
88,241.40674318507894,383.225968436155,12
89,387.6334289813486,283.25466284074605,12
90,341.3780487804878,104.20157819225255,12
91,359.28335724533713,37.056671449067494,12
92,187.69081779053084,114.64634146341473,12
93,463.7309899569584,84.80416068866577,12
94,620.4024390243902,232.52295552367286,12
95,684.5631276901004,208.64921090387372,12
96,650.2446197991392,274.30200860832133,12
97,697.9921090387376,331.00215208034433,12
98,705.4526542324246,163.88593974175035,12
99,769.613342898135,181.79124820659968,12
100,745.7395982783357,117.63055954088952,12
101,768.1212338593974,60.930416068866634,12
102,642.7840746054519,60.930416068866634,12
103,1041.17718794835,184.77546628407458,13
104,809.9002869440459,193.7281205164993,13
105,780.0581061692969,329.5100430416069,13
106,690.5315638450502,374.27331420373025,13
107,502.52582496413197,857.7166427546626,13
108,430.9045911047345,311.60473457675744,13
109,333.9175035868006,357.86011477761826,13
110,296.6147776183644,398.1470588235294,13
111,1350.0437589670014,956.1958393113341,14
112,1300.8041606886657,938.2905308464848,14
113,1170.990674318508,892.035150645624,14
114,1032.2245337159254,72.86728837876615,14
115,1020.2876614060258,19.151362984218167,14
116,1081.4641319942612,13.182926829268354,14
117,893.4583931133428,892.035150645624,14
118,862.1241032998565,336.97058823529414,14
119,736.786944045911,399.63916786226673,14
120,806.916068866571,425.00502152080344,14
121,757.6764705882352,466.7840746054519,14
122,723.357962697274,877.1140602582494,14
123,775.5817790530846,877.1140602582494,14
124,348.83859397417507,263.85724533715927,14
125,314.52008608321376,508.5631276901004,14
126,281.69368723098995,460.8156384505021,14
127,260.8041606886657,535.4210903873744,14
128,1323.1857962697272,987.5301291248205,15
129,796.4713055954089,962.1642754662839,15
130,253.34361549497848,180.29913916786222,15
131,289.1542324246772,154.93328550932574,15
132,223.50143472022958,105.69368723099001,15
133,417.4756097560975,274.30200860832133,15
134,269.7568149210904,674.1872309899568,15
135,354.8070301291248,842.7955523672882,15
136,398.07819225251075,824.8902439024389,15
137,750.215925394548,747.3005738880917,16
138,439.8572453371593,814.4454806312767,16
139,363.7596843615495,924.8615494978477,16
140,284.67790530846486,1029.3091822094689,16
141,299.59899569583933,721.9347202295551,16
142,187.69081779053084,745.8084648493542,16
143,204.10401721664277,572.7238163558105,16
144,250.3593974175036,295.1915351506457,16
145,222.0093256814921,338.4626972740316,16
146,301.0911047345768,302.65208034433283,16
147,257.8199426111908,110.17001434720237,16
148,156.3565279770445,95.24892395982783,16
149,147.40387374461983,575.7080344332854,16
150,44.44835007173607,935.3063127690099,16
151,98.16427546628411,914.4167862266856,16
152,447.3177905308465,642.8529411764705,17
153,289.1542324246772,760.7295552367287,17
154,239.91463414634148,780.1269727403155,17
155,332.42539454806314,684.631994261119,17
156,295.122668579627,653.2977044476326,17
157,318.9964131994261,613.0107604017215,17
158,259.31205164992826,571.2317073170731,17
159,196.64347202295556,284.7467718794835,17
160,195.15136298421808,154.93328550932574,17
161,332.42539454806314,62.42252510760409,17
162,165.30918220946916,527.9605451936872,17
163,130.99067431850796,508.5631276901004,17
164,98.16427546628411,527.9605451936872,17
165,57.87733142037307,527.9605451936872,17
166,38.47991391678629,450.3708751793399,17
167,107.1169296987088,586.1527977044475,17
168,593.5444763271162,914.4167862266856,18
169,541.3206599713055,932.322094691535,18
170,547.2890961262553,896.5114777618363,18
171,368.23601147776185,701.0451936872308,18
172,405.538737446198,684.631994261119,18
173,238.42252510760406,738.347919655667,18
174,36.987804878048834,325.0337159253945,18
175,77.27474892395988,559.2948350071736,18
176,324.96484935437593,181.79124820659968,19
177,132.48278335724535,101.21736011477765,19
178,168.29340028694406,60.930416068866634,19
179,162.3249641319943,134.0437589670014,19
180,130.99067431850796,235.50717360114777,19
181,122.03802008608324,454.8472022955523,19
182,208.58034433285513,368.30487804878044,19
183,159.3407460545194,307.1284074605452,19
184,244.39096126255384,456.33931133428973,19
185,210.07245337159256,493.64203730272595,19
186,232.4540889526543,559.2948350071736,19
187,105.62482065997135,642.8529411764705,19
188,205.59612625538023,832.350789096126,19
189,293.6305595408895,824.8902439024389,19
190,333.9175035868006,884.5746054519367,19
191,293.6305595408895,921.8773314203728,19
192,396.5860832137733,865.1771879483499,19
193,408.5229555236728,954.7037302725967,19
194,353.3149210903874,978.5774748923958,19
195,717.3895265423241,1015.880200860832,20
196,636.8156384505021,983.0538020086082,20
197,535.3522238163558,35.56456241033004,20
198,511.47847919655663,909.9404591104733,20
199,415.98350071736013,1014.3880918220946,20
200,521.9232424677188,1021.8486370157818,20
201,456.27044476327114,933.8142037302724,20
202,62.35365853658543,290.7152080344333,20
203,25.050932568149264,269.82568149210897,20
204,110.10114777618368,331.00215208034433,20
205,74.29053084648497,387.7022955523672,20
206,157.84863701578195,416.0523672883787,20
207,166.8012912482066,459.32352941176464,20
208,186.19870875179345,624.9476327116212,20
209,53.401004304160736,635.3923959827832,20
210,80.25896700143475,678.6635581061691,20
211,160.83285509325685,792.063845050215,20
212,119.05380200860836,712.9820659971305,21
213,69.81420373027264,730.8873744619798,21
214,68.32209469153521,786.0954088952653,21
215,101.14849354375903,71.3751793400287,21
216,233.94619799139164,245.95193687230994,21
217,1203.8170731707316,269.82568149210897,21
218,222.0093256814921,941.2747489239597,22
219,257.8199426111908,915.9088952654231,22
220,1327.6621233859396,75.85150645624105,22
221,16.098278335724586,129.56743185078915,23
222,157.84863701578195,860.7008608321376,23
223,1357.5043041606887,259.3809182209469,23
224,1375.4096126255379,62.42252510760409,23
225,1341.0911047345767,23.627690100430414,24
226,1363.4727403156382,108.67790530846491,24
227,69.81420373027264,871.1456241032997,25
228,142.92754662840753,895.0193687230989,26
229,1053.1140602582495,996.4827833572451,27
230,302.58321377331424,989.0222381635579,28
231,132.48278335724535,983.0538020086082,28
232,47.43256814921095,833.8428981348635,28
233,457.7625538020086,1011.4038737446197,28
234,1370.9332855093255,216.109756097561,28
235,1320.2015781922523,199.69655667144912,28
236,11.621951219512253,884.5746054519367,29
237,87.71951219512198,945.7510760401719,29
238,232.4540889526543,975.5932568149209,29
239,1224.7065997130558,222.0781922525107,29
240,1360.4885222381636,305.63629842180774,29
241,1276.9304160688664,325.0337159253945,30
242,1264.993543758967,262.3651362984218,31
243,1230.6750358680056,129.56743185078915,32
244,1293.3436154949784,228.0466284074605,32
245,29.527259684361596,975.5932568149209,32
246,28.035150645624157,1030.8012912482063,32
