,cell_x,cell_y,death_time
0,2101.0,1067.0000000000002,0
1,439.00000000000017,1691.0000000000002,1
2,1642.0,1829.0000000000002,1
3,1639.0,1790.0000000000002,1
4,2092.0,1022.0000000000002,1
5,751.0000000000002,1526.0000000000002,2
6,409.00000000000017,1682.0000000000002,3
7,391.00000000000017,1751.0000000000002,3
8,379.00000000000017,1787.0000000000002,3
9,808.0000000000002,1673.0000000000002,3
10,784.0000000000002,1571.0000000000002,3
11,619.0000000000002,482.00000000000045,3
12,778.0000000000002,1637.0000000000002,4
13,814.0000000000002,1481.0000000000002,4
14,307.0000000000002,1865.0000000000002,5
15,835.0,1706.0000000000002,5
16,853.0,1598.0000000000002,5
17,820.0000000000002,1550.0000000000002,5
18,565.0000000000002,602.0000000000005,5
19,637.0000000000002,536.0000000000005,5
20,553.0000000000002,509.00000000000045,5
21,1837.0,965.0000000000002,5
22,163.00000000000023,1943.0000000000002,6
23,877.0,1721.0000000000002,6
24,907.0,1706.0000000000002,6
25,829.0,1661.0000000000002,6
26,850.0,1637.0000000000002,6
27,883.0,1631.0000000000002,6
28,919.0,1571.0000000000002,6
29,877.0,1523.0000000000005,6
30,919.0,1508.0000000000002,6
31,871.0,1466.0000000000002,6
32,709.0000000000002,548.0000000000005,6
33,802.0000000000002,608.0000000000005,6
34,1843.0,1175.0000000000002,6
35,1887.9999999999998,965.0000000000002,6
36,442.0000000000002,1553.0000000000002,7
37,604.0000000000002,1868.0000000000002,7
38,952.0,1751.0000000000002,7
39,1018.0,1712.0000000000002,7
40,916.0,1661.0000000000002,7
41,973.0,1658.0000000000005,7
42,961.0,1691.0000000000002,7
43,796.0000000000002,677.0000000000005,7
44,856.0,548.0000000000005,7
45,790.0000000000002,566.0000000000005,7
46,736.0000000000002,584.0000000000005,7
47,721.0000000000002,653.0000000000005,7
48,637.0000000000002,587.0000000000005,7
49,520.0000000000002,545.0000000000005,7
50,511.00000000000017,497.00000000000045,7
51,1792.0,1157.0000000000002,7
52,1831.0,1133.0000000000002,7
53,1866.9999999999998,1085.0000000000002,7
54,1900.0,1151.0000000000002,7
55,2284.0,533.0000000000005,7
56,2275.0,80.00000000000045,7
57,496.00000000000017,584.0000000000005,8
58,553.0000000000002,575.0000000000005,8
59,460.00000000000017,1481.0000000000002,8
60,523.0000000000002,1874.0000000000002,8
61,1054.0,1703.0000000000002,8
62,1225.0,23.000000000000455,8
63,1759.0,1124.0000000000002,8
64,1804.0,1064.0000000000002,8
65,1801.0,995.0000000000002,8
66,1852.0,1019.0000000000002,8
67,1941.9999999999998,977.0000000000002,8
68,2020.0,563.0000000000005,8
