,cell_x,cell_y,death_time
0,1935.780898876404,839.3202247191011,0
1,233.59192200557118,375.040389972145,1
2,898.4387186629526,696.9345403899724,1
3,940.5557103064068,763.1183844011143,1
4,2423.6754874651806,1277.5473537604457,1
5,2312.3662952646237,1933.3690807799444,1
6,233.27241379310354,463.7827586206897,2
7,289.87931034482784,1035.8103448275863,2
8,361.38275862068986,1488.6655172413793,2
9,546.1000000000004,961.3275862068965,2
10,549.079310344828,901.7413793103449,2
11,915.5344827586209,636.5827586206894,2
12,808.2793103448278,946.4310344827586,2
13,900.637931034483,940.4724137931034,2
14,924.4724137931037,854.0724137931034,2
15,894.6793103448279,1062.6241379310345,2
16,990.0172413793107,997.0793103448275,2
17,987.0379310344831,1229.4655172413795,2
18,1264.1137931034484,1884.9137931034486,2
19,1287.9482758620688,1399.286206896552,2
20,1419.037931034483,1426.1,2
21,1279.0103448275866,1143.0655172413794,2
22,1493.5206896551729,1008.9965517241378,2
23,1508.4172413793106,854.0724137931034,2
24,1389.2448275862073,767.6724137931035,2
25,1553.1068965517245,1426.1,2
26,2271.120689655173,910.6793103448274,2
27,2035.7551724137936,153.93448275862056,2
28,343.90248962655596,127.47095435684741,3
29,263.2385892116183,408.30082987551947,3
30,451.45435684647305,1492.782157676349,3
31,672.5331950207469,1119.3381742738595,3
32,977.2634854771784,1298.5912863070544,3
33,932.4502074688796,871.3713692946064,3
34,986.226141078838,865.3962655601667,3
35,932.4502074688796,811.6203319502081,3
36,878.6742738589212,629.379668049793,3
37,1120.6659751037344,294.7738589211626,3
38,1428.3838174273856,620.4170124481334,3
39,1264.0684647302905,928.1348547717848,3
40,1087.8029045643152,1325.4792531120338,3
41,1117.6784232365144,1271.7033195020751,3
42,1013.1141078838175,1271.7033195020751,3
43,1189.3796680497924,1462.9066390041498,3
44,1189.3796680497924,1394.1929460580918,3
45,1329.7946058091284,1477.8443983402494,3
46,1329.7946058091284,1537.5954356846478,3
47,1404.4834024896263,1516.6825726141083,3
48,1308.8817427385893,1639.172199170125,3
49,1356.6825726141078,1704.898340248963,3
50,1431.3713692946058,1217.9273858921167,3
51,1470.2095435684646,1167.139004149378,3
52,1526.9730290456432,1373.2800829875523,3
53,1915.354771784232,963.9854771784239,3
54,1921.329875518672,754.8568464730297,3
55,2001.9937759336099,799.6701244813285,3
56,2276.848547717842,193.19709543568547,3
57,2327.6369294605806,232.0352697095443,3
58,2524.815352697095,557.6784232365153,3
59,2022.9066390041494,1355.3547717842328,3
60,2387.387966804979,1483.8195020746894,3
61,2393.363070539419,1552.5331950207474,3
62,2348.54979253112,1937.9273858921165,3
63,2384.4004149377593,1286.6410788381747,3
64,2429.213692946058,1244.8153526970962,3
65,176.6655172413795,454.8448275862072,4
66,313.7137931034485,1074.541379310345,4
67,966.1827586206898,1747.8655172413798,4
68,918.5137931034485,1706.1551724137935,4
69,632.5000000000002,1140.086206896552,4
70,933.4103448275864,910.6793103448279,4
71,942.3482758620692,1071.5620689655175,4
72,995.9758620689659,1077.5206896551726,4
73,1001.934482758621,1333.741379310345,4
74,1350.513793103449,579.9758620689656,4
75,1222.4034482758627,934.5137931034485,4
76,1374.3482758620696,1131.148275862069,4
77,1264.1137931034489,1500.5827586206901,4
78,1270.072413793104,1551.2310344827588,4
79,1225.38275862069,1366.5137931034487,4
80,1141.9620689655178,1592.9413793103454,4
81,1213.4655172413798,1783.6172413793108,4
82,1281.9896551724144,1822.3482758620694,4
83,1639.5068965517248,1065.6034482758623,4
84,1600.775862068966,1026.8724137931035,4
85,1842.1000000000006,156.91379310344837,4
86,1886.7896551724145,159.89310344827595,4
87,1919.5620689655177,195.6448275862069,4
88,2005.9620689655178,1008.996551724138,4
89,2485.6310344827593,1232.4448275862073,4
90,2393.272413793104,1330.7620689655178,4
91,2342.6241379310354,1408.2241379310349,4
92,2515.424137931035,1858.1000000000004,4
93,216.88620689655184,422.0724137931036,5
94,318.18275862068987,1488.6655172413798,5
95,425.43793103448303,1980.2517241379314,5
96,61.96206896551735,1986.2103448275866,5
97,815.7275862068967,2093.46551724138,5
98,1009.38275862069,1026.8724137931035,5
99,890.2103448275866,752.7758620689658,5
100,1068.9689655172417,359.50689655172437,5
101,1194.1000000000004,326.73448275862097,5
102,1381.7965517241382,624.6655172413796,5
103,1423.5068965517244,749.796551724138,5
104,1301.3551724137933,1044.7482758620692,5
105,1164.3068965517245,1309.9068965517245,5
106,1489.0517241379316,1443.9758620689659,5
107,1128.5551724137936,1825.3275862068972,5
108,1268.5827586206901,2013.024137931035,5
109,1283.4793103448278,1584.0034482758624,5
110,1575.4517241379313,1858.1000000000004,5
111,1643.9758620689659,1861.079310344828,5
112,1676.7482758620695,1816.3896551724142,5
113,1679.7275862068968,803.4241379310347,5
114,1992.5551724137936,889.8241379310346,5
115,2093.851724137932,106.26551724137926,5
116,2081.9344827586215,1369.493103448276,5
117,2004.472413793104,1414.18275862069,5
118,2406.6793103448285,1601.879310344828,5
119,2421.575862068966,1521.437931034483,5
120,2415.6172413793106,1220.527586206897,5
121,2460.3068965517245,1881.9344827586212,5
122,2481.162068965518,1956.4172413793108,5
123,2525.851724137932,1920.6655172413798,5
124,397.4060773480661,1514.588397790055,6
125,105.03038674033144,1971.0524861878448,6
126,471.9917127071823,1508.6215469613257,6
127,543.5939226519334,1022.3232044198894,6
128,600.2790055248616,1010.3895027624308,6
129,597.2955801104971,882.1022099447512,6
130,868.7872928176791,825.417127071823,6
131,704.6988950276242,61.66022099447491,6
132,1286.466850828729,446.5220994475137,6
133,1393.870165745856,792.599447513812,6
134,1283.4834254143643,882.1022099447512,6
135,1495.3066298342537,664.3121546961324,6
136,1516.1906077348062,783.649171270718,6
137,1522.1574585635358,935.8038674033146,6
138,1253.649171270718,1067.074585635359,6
139,1190.9972375690604,1201.328729281768,6
140,1420.720994475138,1144.6436464088397,6
141,1453.5386740331492,1302.7651933701657,6
142,1474.4226519337012,1350.4999999999998,6
143,1173.0966850828727,1538.4558011049721,6
144,1367.0193370165744,1827.8480662983422,6
145,1352.1022099447514,1899.4502762430936,6
146,2363.4834254143643,207.84806629834247,6
147,2360.4999999999995,300.3342541436464,6
148,2447.0193370165744,413.70441988950256,6
149,2479.837016574585,428.62154696132575,6
150,2074.091160220994,1284.8646408839777,6
151,2306.798342541436,1795.0303867403313,6
152,2306.798342541436,1750.2790055248618,6
153,2270.9972375690604,953.7044198895026,6
154,404.30165289256195,112.07024793388473,7
155,32.400826446281144,1816.8636363636365,7
156,672.0702479338845,903.4752066115707,7
157,838.6818181818181,382.8140495867772,7
158,636.3677685950414,231.07851239669458,7
159,615.5413223140496,1174.2190082644631,7
160,1011.2438016528926,974.8801652892564,7
161,1317.690082644628,861.822314049587,7
162,1362.318181818182,936.2024793388432,7
163,1398.0206611570247,909.4256198347111,7
164,1359.3429752066118,1257.52479338843,7
165,1475.3760330578511,1483.640495867769,7
166,1249.2603305785124,1688.929752066116,7
