,Unnamed: 0,cell_x,cell_y,death_time
0,0,2428.0,839.0000000000005,0
1,1,94.00000000000023,527.0000000000006,15
2,2,88.00000000000023,584.0000000000006,15
3,3,145.00000000000026,557.0000000000006,15
4,4,286.00000000000017,1904.0,15
5,5,925.0,1403.0000000000002,15
6,6,967.0,1205.0000000000002,15
7,7,1129.0,1388.0000000000007,15
8,8,1459.0,1433.0000000000002,15
9,9,1498.0,1373.0000000000002,15
10,10,1816.0,1589.0,15
11,11,1615.0,1376.0000000000002,15
12,12,2446.0,584.0000000000006,15
13,13,2293.0,632.0000000000006,15
14,14,166.00000000000026,113.00000000000044,30
15,15,166.00000000000026,1061.0000000000002,30
16,16,439.00000000000017,1241.0000000000002,30
17,17,370.00000000000017,1244.0000000000002,30
18,18,1564.0,1511.0000000000002,30
19,19,1510.0,1193.0000000000002,30
20,20,1885.0,1202.0000000000002,30
21,21,2494.0,524.0000000000006,30
22,22,2266.0,539.0000000000006,30
23,23,2530.0,1046.0000000000002,30
24,24,2269.0,1628.0000000000002,30
25,25,2038.0,1562.0000000000002,30
26,26,2191.0,1862.0000000000007,30
27,27,91.00000000000023,167.00000000000043,45
28,28,193.00000000000026,572.0000000000006,45
29,29,427.00000000000017,986.0000000000003,45
30,30,490.00000000000017,986.0000000000003,45
31,31,505.00000000000017,1139.0000000000002,45
32,32,184.00000000000026,1367.0000000000002,45
33,33,226.00000000000026,1331.0000000000002,45
34,34,220.00000000000026,1409.0000000000002,45
35,35,676.0000000000002,1112.0000000000002,45
36,36,811.0000000000003,65.00000000000045,45
37,37,1051.0,1091.0000000000002,45
38,38,1036.0,1241.0000000000002,45
39,39,1279.0,1124.0000000000002,45
40,40,1513.0,632.0000000000006,45
41,41,1504.0,443.0000000000005,45
42,42,1876.0,614.0000000000006,45
43,43,1893.9999999999993,662.0000000000006,45
44,44,1996.0,1328.0000000000002,45
45,45,1968.9999999999993,1361.0000000000002,45
46,46,1927.0,1400.0000000000002,45
47,47,1669.0,1859.0,45
48,48,1780.0,1817.0,45
49,49,2380.0,1205.0000000000002,45
50,50,2479.0,692.0000000000005,45
51,51,2539.0,419.0000000000005,45
52,52,2476.0,233.00000000000043,45
53,53,2431.0,173.00000000000043,45
54,54,2347.0,104.00000000000044,45
55,55,403.00000000000017,485.0000000000005,60
56,56,427.00000000000017,446.0000000000005,60
57,57,118.00000000000023,476.0000000000005,60
58,58,316.00000000000017,1382.0000000000002,60
59,59,598.0000000000002,1139.0000000000002,60
60,60,958.0,1322.0000000000005,60
61,61,646.0000000000002,38.000000000000455,60
62,62,1390.0,779.0000000000005,60
63,63,1267.0,965.0000000000003,60
64,64,1936.0,1823.0,60
65,65,1897.0,1787.0000000000002,60
66,66,1675.0,1370.0000000000002,60
67,67,1936.0,1277.0000000000002,60
68,68,1534.0,851.0000000000005,60
69,69,2043.9999999999993,221.00000000000043,60
70,70,2407.0,272.0000000000004,60
71,71,2452.0,371.0000000000005,60
72,72,433.00000000000017,1127.0000000000002,75
73,73,697.0000000000003,1166.0000000000002,75
74,74,760.0000000000003,356.00000000000045,75
75,75,754.0000000000003,206.00000000000043,75
76,76,703.0000000000003,182.00000000000043,75
77,77,643.0000000000002,146.00000000000043,75
78,78,685.0000000000002,101.00000000000044,75
79,79,1132.0,1268.0000000000002,75
80,80,1063.0,1328.0000000000002,75
81,81,1456.0,1136.0000000000002,75
82,82,1396.0,1136.0000000000002,75
83,83,1528.0,731.0000000000005,75
84,84,1570.0,1328.0000000000002,75
85,85,1795.0,1256.0000000000002,75
86,86,1975.0,1535.0000000000002,75
87,87,2005.0,1646.0000000000002,75
88,88,2227.0,1802.0,75
89,89,2545.0,722.0000000000005,75
90,90,2314.0,68.00000000000045,75
91,91,2347.0,89.00000000000045,75
92,92,2242.0,122.00000000000044,75
93,93,973.0,938.0000000000003,90
94,94,901.0,1985.0,90
95,95,1108.0,1142.0000000000002,90
96,96,1144.0,1220.0000000000002,90
97,97,1675.0,251.00000000000043,90
98,98,1678.0,290.0000000000004,90
99,99,1744.0,1622.0000000000002,90
100,100,2398.0,110.00000000000044,90
101,101,34.000000000000256,170.00000000000043,105
102,102,313.00000000000017,1319.0,105
103,103,382.00000000000017,1343.0000000000002,105
104,104,631.0000000000002,1073.0000000000002,105
105,105,703.0000000000003,1052.0000000000002,105
106,106,592.0000000000002,458.0000000000005,105
107,107,781.0000000000003,113.00000000000044,105
108,108,745.0000000000003,137.00000000000043,105
109,109,742.0000000000003,83.00000000000045,105
110,110,1198.0,1376.0000000000002,105
111,111,1222.0,1418.0000000000002,105
112,112,1414.0,1094.0000000000002,105
113,113,1315.0,860.0000000000005,105
114,114,1477.0,767.0000000000006,105
115,115,1582.0,605.0000000000006,105
116,116,1855.0,1424.0000000000002,105
117,117,2191.0,1694.0000000000002,105
118,118,2338.0,1343.0000000000002,105
119,119,2296.0,779.0000000000005,105
120,120,2461.0,446.0000000000005,105
121,121,301.00000000000017,1196.0000000000002,120
122,122,853.0,212.00000000000043,120
123,123,1357.0,1133.0000000000002,120
