,Unnamed: 0,cell_x,cell_y,death_time
0,0,372.71233859397415,141.50430416068866,0
1,1,229.46987087517937,148.96484935437593,10
2,2,202.61190817790526,251.92037302725976,10
3,3,187.69081779053084,272.8098995695839,10
4,4,256.3278335724534,859.2087517934001,10
5,5,390.6176470588235,307.1284074605452,10
6,6,354.8070301291248,116.13845050215208,10
7,7,421.95193687230994,336.9705882352941,10
8,8,442.8414634146342,459.3235294117646,10
9,9,703.9605451936873,557.8027259684361,10
10,10,639.799856527977,668.2187948350071,10
11,11,671.1341463414634,674.1872309899568,10
12,12,1108.322094691535,25.11979913916787,10
13,13,174.26183644189388,166.87015781922526,20
14,14,205.59612625538026,153.44117647058832,20
15,15,201.11979913916787,923.3694404591104,20
16,16,248.8672883787661,889.0509325681489,20
17,17,214.54878048780492,653.2977044476326,20
18,18,347.3464849354376,332.4942611190818,20
19,19,387.63342898134863,17.659253945480714,20
20,20,424.9361549497848,314.58895265423234,20
21,21,490.5889526542324,538.4053084648493,20
22,22,404.0466284074606,338.46269727403165,20
23,23,723.357962697274,723.4268292682925,20
24,24,1105.3378766140602,96.74103299856527,20
25,25,1238.1355810616928,432.46556671449065,20
26,26,1284.3909612625534,447.386657101865,20
27,27,74.29053084648497,126.58321377331423,30
28,28,233.94619799139164,766.6979913916783,30
29,29,278.7094691535151,745.8084648493542,30
30,30,283.18579626972735,624.9476327116213,30
31,31,305.5674318507891,645.8371592539454,30
32,32,347.3464849354376,642.8529411764705,30
33,33,269.7568149210904,272.8098995695839,30
34,34,369.7281205164993,81.81994261119087,30
35,35,433.88880918220946,469.7682926829268,30
36,36,477.1599713055954,474.2446197991392,30
37,37,530.8758967001435,601.073888091822,30
38,38,505.5100430416069,642.8529411764705,30
39,39,626.37087517934,787.5875179340027,30
40,40,618.9103299856528,604.0581061692968,30
41,41,603.9892395982782,416.05236728837866,30
42,42,621.8945480631278,413.06814921090375,30
43,43,829.2977044476328,620.4713055954088,30
44,44,845.7109038737443,635.3923959827832,30
45,45,994.9218077474893,751.776901004304,30
46,46,1015.8113342898134,748.7926829268291,30
47,47,1053.1140602582498,636.8845050215208,30
48,48,1079.9720229555237,154.93328550932574,30
49,49,1051.621951219512,38.548780487804954,30
50,50,1253.0566714490676,463.799856527977,30
51,51,77.27474892395988,153.44117647058832,40
52,52,180.2302725968436,238.4913916786227,40
53,53,174.26183644189388,730.8873744619797,40
54,54,172.7697274031564,932.3220946915351,40
55,55,302.58321377331424,723.4268292682925,40
56,56,314.52008608321376,623.4555236728837,40
57,57,344.3622668579627,366.81276901004304,40
58,58,329.4411764705883,350.3995695839311,40
59,59,360.77546628407464,274.30200860832133,40
60,60,332.4253945480632,105.69368723099001,40
61,61,341.3780487804878,74.3593974175036,40
62,62,447.3177905308465,296.6836441893832,40
63,63,465.223098995696,304.1441893830703,40
64,64,511.47847919655663,665.2345767575323,40
65,65,751.7080344332852,568.2474892395983,40
66,66,633.8314203730273,368.3048780487805,40
67,67,606.9734576757533,371.28909612625534,40
68,68,1045.6535150645623,414.56025824964127,40
69,69,1093.4010043041606,354.87589670014336,40
70,70,1029.2403156384503,242.967718794835,40
71,71,1226.1987087517932,486.1814921090387,40
72,72,1200.8328550932567,465.29196556671445,40
73,73,1187.4038737446194,423.512912482066,40
74,74,54.89311334289819,632.4081779053082,50
75,75,296.61477761836437,686.1241032998563,50
76,76,362.267575322812,598.0896700143471,50
77,77,299.59899569583933,596.5975609756098,50
78,78,310.0437589670014,374.2733142037303,50
79,79,186.19870875179345,192.23601147776185,50
80,80,208.58034433285516,216.109756097561,50
81,81,266.7725968436156,171.34648493543762,50
82,82,542.812769010043,384.71807747489237,50
83,83,551.7654232424677,545.8658536585365,50
84,84,563.7022955523672,520.4999999999999,50
85,85,648.7525107604017,780.1269727403155,50
86,86,693.5157819225252,786.0954088952652,50
87,87,611.4497847919655,580.1843615494978,50
88,88,760.6606886657103,514.5315638450502,50
89,89,790.5028694404591,487.6736011477762,50
90,90,695.0078909612625,417.5444763271162,50
91,91,935.2374461979912,760.7295552367289,50
92,92,150.38809182209474,202.680774748924,60
93,93,233.94619799139164,723.4268292682925,60
94,94,347.3464849354376,295.1915351506457,60
95,95,377.18866571018646,251.92037302725976,60
96,96,284.6779053084649,247.4440459110474,60
97,97,508.4942611190818,396.654949784792,60
98,98,563.7022955523672,383.22596843615503,60
