,Unnamed: 0,cell_x,cell_y,death_time
0,0,2035.0,998.0000000000003,0
1,1,50.04482758620691,1324.803448275862,10
2,2,908.086206896552,1333.741379310345,10
3,3,961.7137931034483,1184.7758620689654,10
4,4,1337.1068965517247,180.74827586206882,10
5,5,1250.7068965517246,1038.7896551724139,10
6,6,1405.6310344827589,1387.3689655172416,10
7,7,1384.775862068966,1929.6034482758623,10
8,8,1602.2655172413795,1390.3482758620692,10
9,9,1590.3482758620692,1038.7896551724139,10
10,10,2049.162068965518,1056.6655172413793,10
11,11,1876.3620689655172,1899.8103448275863,10
12,12,2457.327586206897,1867.037931034483,10
13,13,2487.120689655173,433.98965517241373,10
14,14,303.6460674157304,1603.8146067415728,20
15,15,461.39887640449456,1594.7134831460671,20
16,16,737.4662921348315,2019.432584269663,20
17,17,737.4662921348315,1436.9606741573034,20
18,18,840.6123595505618,1373.2528089887642,20
19,19,594.8820224719102,1270.1067415730338,20
20,20,755.6685393258426,975.8370786516856,20
21,21,725.3314606741574,890.8932584269664,20
22,22,849.7134831460672,896.9606741573033,20
23,23,864.8820224719102,848.4213483146068,20
24,24,540.2752808988763,572.3539325842697,20
25,25,1192.5224719101122,272.01685393258464,20
26,26,1277.4662921348315,265.9494382022474,20
27,27,1298.702247191011,329.6573033707868,20
28,28,1341.1741573033707,778.6460674157306,20
29,29,1365.4438202247188,821.11797752809,20
30,30,1447.3539325842694,724.0393258426967,20
31,31,1802.2977528089887,1995.1629213483147,20
32,32,1617.2415730337075,299.32022471910136,20
33,33,1826.5674157303365,156.73595505618005,20
34,34,2378.7022471910113,405.50000000000017,20
35,35,2090.5,899.9943820224721,20
36,36,2126.9044943820227,1000.1067415730338,20
37,37,2181.5112359550562,1045.612359550562,20
38,38,2069.2640449438204,1021.3426966292136,20
39,39,2117.803370786517,1782.8033707865168,20
40,40,50.04482758620703,195.6448275862069,30
41,41,237.74137931034505,1467.8103448275863,30
42,42,705.4931034482761,1902.7896551724145,30
43,43,762.1000000000003,1926.6241379310347,30
44,44,866.3758620689657,1598.9000000000005,30
45,45,821.686206896552,1581.0241379310346,30
46,46,768.0586206896554,1366.5137931034487,30
47,47,541.6310344827589,1300.9689655172415,30
48,48,961.7137931034487,1268.1965517241385,30
49,49,896.1689655172419,1032.8310344827587,30
50,50,943.8379310344832,895.7827586206897,30
51,51,794.8724137931038,865.9896551724139,30
52,52,1068.9689655172417,749.796551724138,30
53,53,1065.9896551724144,994.1,30
54,54,1384.7758620689663,690.2103448275864,30
55,55,1492.0310344827594,1000.0586206896553,30
56,56,1438.4034482758627,1053.686206896552,30
57,57,1477.1344827586206,2004.086206896552,30
58,58,1894.2379310344838,2039.837931034483,30
59,59,1888.2793103448284,1959.396551724138,30
60,60,1989.5758620689664,1962.3758620689662,30
61,61,1968.7206896551731,1870.017241379311,30
62,62,1694.6241379310352,1584.0034482758624,30
63,63,1873.3827586206896,1372.472413793104,30
